user_id,image_no,desktop_rating,gender,qualification,mobile_rating,age
u14,38,3,0,1,9,16
u15,38,8,1,1,1,17
u16,38,5,1,1,7,15
u17,38,7,1,1,4,15
u18,38,8,1,1,4,15
u19,38,10,1,1,10,15
u20,38,5,1,1,5,16
u21,38,2,1,1,3,16
u22,38,7,0,1,3,15
u23,38,5,0,1,4,15
u24,38,7,0,1,5,16
u25,38,9,0,1,7,11
u26,38,7,0,1,7,16
u27,38,9,0,1,8,20
u28,38,10,1,1,9,18
u29,38,9,0,1,9,20
u30,38,6,0,1,7,20
u31,38,9,0,1,7,20
u32,38,8,0,1,8,18
u33,38,5,1,1,6,18
u34,38,8,1,1,5,15
u35,38,6,0,1,7,13
u36,38,5,0,1,7,8
u37,38,9,0,1,9,10
u38,38,9,0,1,9,10
u39,38,5,0,1,9,6
u40,38,7,1,2,8,60
u41,38,9,1,2,10,53
u42,38,6,1,0,9,55
u43,38,8,1,0,9,44
u44,38,10,1,2,9,47
u45,38,7,1,2,10,48
u46,38,5,0,2,6,48
u47,38,1,1,0,2,48
u48,38,9,0,2,8,38
u49,38,9,1,0,10,35
u50,38,6,1,1,8,32
u51,38,8,1,1,9,30
u52,38,8,1,0,10,26
u53,38,7,1,1,9,24
u54,38,3,0,1,8,24
u55,38,8,0,1,5,27
u56,38,6,1,1,2,27
u57,38,3,1,1,2,24
u58,38,7,1,1,8,22
u59,38,8,0,2,6,29
u60,38,8,0,1,8,23
u61,38,8,0,1,7,21
u62,38,9,0,1,8,22
u63,38,8,0,1,10,22
u64,38,6,0,1,5,21
u65,38,5,0,1,4,22
u66,38,8,0,1,7,24
u67,38,5,0,1,5,25
u68,38,2,0,1,4,21
u69,38,6,0,1,5,29
u70,38,6,0,1,10,22
u71,38,7,0,1,8,21
u72,38,8,1,1,8,22
u73,38,8,1,1,9,23
u74,38,4,1,1,9,16
u75,38,2,1,1,8,23
u76,38,9,0,1,9,23
u77,38,1,1,1,8,19
u78,38,9,1,1,4,17
u79,38,3,1,1,1,16
u80,38,2,1,1,3,18
u81,38,6,1,1,7,18
u82,38,4,1,1,3,17
u83,38,7,0,1,5,20
u84,38,2,0,1,7,20
u85,38,6,0,1,4,18
u86,38,9,0,1,8,21
u87,38,6,0,1,9,19
u88,38,6,0,1,3,23
u89,38,4,0,1,3,19
u90,38,6,0,1,9,20
u91,38,2,1,1,4,23
u92,38,10,0,1,8,20
u93,38,3,0,1,5,18
u94,38,5,0,1,10,21
u95,38,3,0,1,5,21
u96,38,6,0,1,6,22
u97,38,3,1,1,10,21
u98,38,8,1,1,7,23
u99,38,4,1,1,8,22
u100,38,7,1,1,9,23
u1,39,5,1,1,7,23
u2,39,5,0,2,5,58
u3,39,5,1,0,5,84
u4,39,8,1,0,8,47
u5,39,5,1,1,5,16
u6,39,6,1,1,8,16
u7,39,8,1,1,8,16
u8,39,4,1,1,3,15
u9,39,10,0,1,2,15
u10,39,5,0,1,7,16
u11,39,3,0,1,5,16
u12,39,5,0,1,3,16
u13,39,10,0,1,6,16
u14,39,4,0,1,6,16
u15,39,7,1,1,8,17
u16,39,2,1,1,8,15
u17,39,9,1,1,9,15
u18,39,2,1,1,9,15
u19,39,4,1,1,3,15
u20,39,6,1,1,6,16
u21,39,3,1,1,8,16
u22,39,8,0,1,2,15
u23,39,4,0,1,3,15
u24,39,6,0,1,4,16
u25,39,5,0,1,7,11
u26,39,8,0,1,9,16
u27,39,8,0,1,9,20
u28,39,9,1,1,10,18
u29,39,9,0,1,8,20
u30,39,9,0,1,6,20
u31,39,10,0,1,8,20
u32,39,8,0,1,7,18
u33,39,7,1,1,6,18
u34,39,7,1,1,8,15
u35,39,5,0,1,5,13
u36,39,5,0,1,5,8
u37,39,8,0,1,7,10
u38,39,8,0,1,8,10
u39,39,5,0,1,1,6
u40,39,5,1,2,5,60
u41,39,10,1,2,8,53
u42,39,2,1,0,9,55
u43,39,6,1,0,8,44
u44,39,5,1,2,7,47
u45,39,10,1,2,9,48
u46,39,6,0,2,6,48
u47,39,5,1,0,4,48
u48,39,5,0,2,8,38
u49,39,10,1,0,10,35
u50,39,8,1,1,7,32
u51,39,10,1,1,9,30
u52,39,8,1,0,10,26
u53,39,8,1,1,5,24
u54,39,7,0,1,9,24
u55,39,7,0,1,5,27
u56,39,7,1,1,8,27
u57,39,8,1,1,6,24
u58,39,8,1,1,7,22
u59,39,7,0,2,6,29
u60,39,9,0,1,7,23
u61,39,8,0,1,6,21
u62,39,9,0,1,7,22
u63,39,8,0,1,10,22
u64,39,7,0,1,6,21
u65,39,4,0,1,3,22
u66,39,5,0,1,6,24
u67,39,8,0,1,6,25
u68,39,4,0,1,4,21
u69,39,7,0,1,6,29
u70,39,7,0,1,10,22
u71,39,8,0,1,7,21
u72,39,7,1,1,8,22
u73,39,9,1,1,10,23
u74,39,6,1,1,6,16
u75,39,3,1,1,1,23
u76,39,1,0,1,10,23
u77,39,4,1,1,3,19
u78,39,6,1,1,9,17
u79,39,4,1,1,6,16
u80,39,6,1,1,1,18
u81,39,7,1,1,9,18
u82,39,6,1,1,7,17
u83,39,6,0,1,7,20
u84,39,4,0,1,5,20
u85,39,2,0,1,2,18
u86,39,8,0,1,10,21
u87,39,7,0,1,5,19
u88,39,1,0,1,5,23
u89,39,5,0,1,2,19
u90,39,8,0,1,10,20
u91,39,5,1,1,6,23
u92,39,7,0,1,9,20
u93,39,5,0,1,6,18
u94,39,8,0,1,9,21
u95,39,2,0,1,4,21
u96,39,3,0,1,7,22
u97,39,5,1,1,5,21
u98,39,8,1,1,6,23
u99,39,5,1,1,7,22
u100,39,9,1,1,6,23
u1,40,6,1,1,9,23
u2,40,4,0,2,6,58
u3,40,4,1,0,6,84
u4,40,8,1,0,8,47
u5,40,4,1,1,4,16
u6,40,4,1,1,7,16
u7,40,7,1,1,9,16
u8,40,3,1,1,2,15
u9,40,1,0,1,7,15
u10,40,8,0,1,8,16
u11,40,9,0,1,6,16
u12,40,5,0,1,3,16
u13,40,8,0,1,9,16
u14,40,1,0,1,4,16
u15,40,6,1,1,1,17
u16,40,4,1,1,9,15
u17,40,8,1,1,6,15
u18,40,4,1,1,8,15
u19,40,2,1,1,8,15
u20,40,7,1,1,7,16
u21,40,5,1,1,2,16
u22,40,9,0,1,10,15
u23,40,3,0,1,2,15
u24,40,5,0,1,3,16
u25,40,7,0,1,6,11
u26,40,9,0,1,7,16
u27,40,8,0,1,9,20
u28,40,9,1,1,10,18
u29,40,8,0,1,9,20
u30,40,9,0,1,8,20
u31,40,10,0,1,6,20
u32,40,7,0,1,7,18
u33,40,8,1,1,7,18
u34,40,5,1,1,5,15
u35,40,7,0,1,6,13
u36,40,6,0,1,6,8
u37,40,6,0,1,9,10
u38,40,8,0,1,10,10
u39,40,5,0,1,2,6
u40,40,2,1,2,2,60
u41,40,9,1,2,10,53
u42,40,10,1,0,9,55
u43,40,9,1,0,7,44
u44,40,8,1,2,8,47
u45,40,4,1,2,7,48
u46,40,9,0,2,4,48
u47,40,6,1,0,1,48
u48,40,10,0,2,10,38
u49,40,8,1,0,6,35
u50,40,5,1,1,5,32
u51,40,10,1,1,8,30
u52,40,6,1,0,9,26
u53,40,6,1,1,8,24
u54,40,6,0,1,10,24
u55,40,9,0,1,10,27
u56,40,9,1,1,9,27
u57,40,6,1,1,7,24
u58,40,7,1,1,6,22
u59,40,7,0,2,8,29
u60,40,8,0,1,7,23
u61,40,8,0,1,6,21
u62,40,9,0,1,9,22
u63,40,8,0,1,9,22
u64,40,8,0,1,6,21
u65,40,4,0,1,4,22
u66,40,6,0,1,6,24
u67,40,4,0,1,7,25
u68,40,7,0,1,5,21
u69,40,8,0,1,7,29
u70,40,9,0,1,10,22
u71,40,9,0,1,8,21
u72,40,3,1,1,2,22
u73,40,6,1,1,10,23
u74,40,7,1,1,3,16
u75,40,4,1,1,10,23
u76,40,2,0,1,1,23
u77,40,6,1,1,1,19
u78,40,1,1,1,5,17
u79,40,2,1,1,3,16
u80,40,9,1,1,5,18
u81,40,5,1,1,7,18
u82,40,10,1,1,5,17
u83,40,10,0,1,4,20
u84,40,6,0,1,3,20
u85,40,8,0,1,7,18
u86,40,9,0,1,9,21
u87,40,8,0,1,3,19
u88,40,3,0,1,7,23
u89,40,6,0,1,1,19
u90,40,4,0,1,5,20
u91,40,3,1,1,1,23
u92,40,8,0,1,10,20
u93,40,4,0,1,8,18
u94,40,10,0,1,7,21
u95,40,1,0,1,3,21
u96,40,7,0,1,4,22
u97,40,7,1,1,7,21
u98,40,6,1,1,6,23
u99,40,4,1,1,7,22
u100,40,9,1,1,7,23
u1,41,8,1,1,7,23
u2,41,5,0,2,5,58
u3,41,5,1,0,3,84
u4,41,9,1,0,8,47
u5,41,3,1,1,3,16
u6,41,3,1,1,6,16
u7,41,9,1,1,8,16
u8,41,2,1,1,4,15
u9,41,2,0,1,6,15
u10,41,3,0,1,4,16
u11,41,5,0,1,7,16
u12,41,5,0,1,3,16
u13,41,6,0,1,10,16
u14,41,3,0,1,8,16
u15,41,4,1,1,6,17
u16,41,8,1,1,7,15
u17,41,5,1,1,3,15
u18,41,3,1,1,5,15
u19,41,7,1,1,7,15
u20,41,8,1,1,8,16
u21,41,7,1,1,9,16
u22,41,10,0,1,1,15
u23,41,2,0,1,1,15
u24,41,4,0,1,2,16
u25,41,6,0,1,8,11
u26,41,8,0,1,8,16
u27,41,9,0,1,9,20
u28,41,10,1,1,9,18
u29,41,7,0,1,9,20
u30,41,9,0,1,8,20
u31,41,10,0,1,10,20
u32,41,9,0,1,7,18
u33,41,8,1,1,8,18
u34,41,6,1,1,6,15
u35,41,6,0,1,7,13
u36,41,7,0,1,4,8
u37,41,5,0,1,7,10
u38,41,7,0,1,8,10
u39,41,5,0,1,5,6
u40,41,9,1,2,4,60
u41,41,10,1,2,10,53
u42,41,9,1,0,9,55
u43,41,6,1,0,8,44
u44,41,6,1,2,5,47
u45,41,10,1,2,9,48
u46,41,1,0,2,4,48
u47,41,7,1,0,3,48
u48,41,7,0,2,10,38
u49,41,10,1,0,6,35
u50,41,10,1,1,4,32
u51,41,8,1,1,8,30
u52,41,6,1,0,8,26
u53,41,7,1,1,8,24
u54,41,8,0,1,9,24
u55,41,7,0,1,6,27
u56,41,6,1,1,3,27
u57,41,4,1,1,5,24
u58,41,8,1,1,7,22
u59,41,8,0,2,8,29
u60,41,7,0,1,5,23
u61,41,8,0,1,5,21
u62,41,7,0,1,8,22
u63,41,3,0,1,8,22
u64,41,7,0,1,5,21
u65,41,2,0,1,3,22
u66,41,4,0,1,5,24
u67,41,6,0,1,8,25
u68,41,3,0,1,6,21
u69,41,8,0,1,7,29
u70,41,4,0,1,9,22
u71,41,9,0,1,9,21
u72,41,8,1,1,3,22
u73,41,7,1,1,8,23
u74,41,9,1,1,5,16
u75,41,5,1,1,5,23
u76,41,5,0,1,3,23
u77,41,7,1,1,4,19
u78,41,8,1,1,8,17
u79,41,3,1,1,8,16
u80,41,10,1,1,2,18
u81,41,7,1,1,7,18
u82,41,3,1,1,9,17
u83,41,8,0,1,9,20
u84,41,8,0,1,8,20
u85,41,1,0,1,1,18
u86,41,10,0,1,8,21
u87,41,7,0,1,3,19
u88,41,2,0,1,5,23
u89,41,7,0,1,2,19
u90,41,5,0,1,4,20
u91,41,7,1,1,5,23
u92,41,6,0,1,6,20
u93,41,1,0,1,2,18
u94,41,7,0,1,6,21
u95,41,1,0,1,2,21
u96,41,4,0,1,8,22
u97,41,2,1,1,3,21
u98,41,7,1,1,5,23
u99,41,5,1,1,6,22
u100,41,6,1,1,7,23
u1,42,7,1,1,6,23
u2,42,5,0,2,5,58
u3,42,5,1,0,4,84
u4,42,8,1,0,8,47
u5,42,2,1,1,2,16
u6,42,2,1,1,5,16
u7,42,8,1,1,9,16
u8,42,5,1,1,6,15
u9,42,3,0,1,4,15
u10,42,6,0,1,4,16
u11,42,10,0,1,8,16
u12,42,6,0,1,5,16
u13,42,9,0,1,9,16
u14,42,5,0,1,4,16
u15,42,2,1,1,3,17
u16,42,6,1,1,5,15
u17,42,10,1,1,1,15
u18,42,6,1,1,6,15
u19,42,9,1,1,5,15
u20,42,9,1,1,9,16
u21,42,9,1,1,4,16
u22,42,9,0,1,1,15
u23,42,1,0,1,2,15
u24,42,3,0,1,1,16
u25,42,7,0,1,8,11
u26,42,7,0,1,9,16
u27,42,10,0,1,9,20
u28,42,8,1,1,8,18
u29,42,8,0,1,7,20
u30,42,8,0,1,7,20
u31,42,8,0,1,10,20
u32,42,8,0,1,9,18
u33,42,8,1,1,9,18
u34,42,6,1,1,7,15
u35,42,8,0,1,8,13
u36,42,8,0,1,3,8
u37,42,5,0,1,7,10
u38,42,6,0,1,7,10
u39,42,5,0,1,7,6
u40,42,3,1,2,1,60
u41,42,9,1,2,9,53
u42,42,4,1,0,9,55
u43,42,8,1,0,9,44
u44,42,7,1,2,6,47
u45,42,5,1,2,5,48
u46,42,5,0,2,8,48
u47,42,8,1,0,5,48
u48,42,10,0,2,8,38
u49,42,7,1,0,10,35
u50,42,7,1,1,5,32
u51,42,7,1,1,7,30
u52,42,7,1,0,7,26
u53,42,9,1,1,8,24
u54,42,6,0,1,8,24
u55,42,5,0,1,5,27
u56,42,8,1,1,3,27
u57,42,5,1,1,7,24
u58,42,7,1,1,5,22
u59,42,6,0,2,6,29
u60,42,8,0,1,7,23
u61,42,6,0,1,7,21
u62,42,8,0,1,9,22
u63,42,8,0,1,7,22
u64,42,5,0,1,6,21
u65,42,2,0,1,2,22
u66,42,2,0,1,4,24
u67,42,4,0,1,6,25
u68,42,5,0,1,6,21
u69,42,9,0,1,8,29
u70,42,8,0,1,10,22
u71,42,9,0,1,9,21
u72,42,3,1,1,4,22
u73,42,4,1,1,8,23
u74,42,6,1,1,7,16
u75,42,6,1,1,10,23
u76,42,9,0,1,5,23
u77,42,3,1,1,6,19
u78,42,3,1,1,3,17
u79,42,5,1,1,4,16
u80,42,1,1,1,8,18
u81,42,5,1,1,3,18
u82,42,1,1,1,6,17
u83,42,3,0,1,6,20
u84,42,10,0,1,1,20
u85,42,7,0,1,6,18
u86,42,7,0,1,9,21
u87,42,6,0,1,5,19
u88,42,1,0,1,6,23
u89,42,8,0,1,3,19
u90,42,8,0,1,6,20
u91,42,10,1,1,7,23
u92,42,7,0,1,4,20
u93,42,3,0,1,4,18
u94,42,6,0,1,7,21
u95,42,1,0,1,1,21
u96,42,7,0,1,2,22
u97,42,5,1,1,8,21
u98,42,8,1,1,6,23
u99,42,5,1,1,6,22
u100,42,6,1,1,8,23
u1,43,4,1,1,10,23
u2,43,5,0,2,5,58
u3,43,4,1,0,4,84
u4,43,9,1,0,6,47
u5,43,1,1,1,3,16
u6,43,1,1,1,4,16
u7,43,9,1,1,8,16
u8,43,2,1,1,4,15
u9,43,4,0,1,7,15
u10,43,1,0,1,4,16
u11,43,2,0,1,9,16
u12,43,7,0,1,5,16
u13,43,6,0,1,10,16
u14,43,4,0,1,7,16
u15,43,8,1,1,6,17
u16,43,7,1,1,1,15
u17,43,3,1,1,8,15
u18,43,8,1,1,10,15
u19,43,1,1,1,1,15
u20,43,10,1,1,10,16
u21,43,1,1,1,8,16
u22,43,8,0,1,2,15
u23,43,2,0,1,3,15
u24,43,2,0,1,2,16
u25,43,5,0,1,7,11
u26,43,7,0,1,8,16
u27,43,9,0,1,8,20
u28,43,9,1,1,9,18
u29,43,9,0,1,7,20
u30,43,6,0,1,9,20
u31,43,7,0,1,8,20
u32,43,5,0,1,6,18
u33,43,10,1,1,10,18
u34,43,10,1,1,8,15
u35,43,8,0,1,9,13
u36,43,4,0,1,5,8
u37,43,4,0,1,6,10
u38,43,5,0,1,6,10
u39,43,4,0,1,6,6
u40,43,1,1,2,2,60
u41,43,8,1,2,10,53
u42,43,3,1,0,8,55
u43,43,7,1,0,6,44
u44,43,8,1,2,9,47
u45,43,8,1,2,9,48
u46,43,6,0,2,10,48
u47,43,9,1,0,2,48
u48,43,10,0,2,9,38
u49,43,5,1,0,8,35
u50,43,5,1,1,8,32
u51,43,10,1,1,9,30
u52,43,7,1,0,6,26
u53,43,10,1,1,9,24
u54,43,8,0,1,8,24
u55,43,8,0,1,9,27
u56,43,7,1,1,6,27
u57,43,2,1,1,6,24
u58,43,8,1,1,7,22
u59,43,4,0,2,8,29
u60,43,10,0,1,9,23
u61,43,9,0,1,8,21
u62,43,8,0,1,5,22
u63,43,7,0,1,7,22
u64,43,7,0,1,7,21
u65,43,5,0,1,5,22
u66,43,7,0,1,7,24
u67,43,9,0,1,7,25
u68,43,6,0,1,7,21
u69,43,8,0,1,8,29
u70,43,6,0,1,8,22
u71,43,8,0,1,7,21
u72,43,4,1,1,8,22
u73,43,3,1,1,9,23
u74,43,8,1,1,5,16
u75,43,10,1,1,2,23
u76,43,10,0,1,7,23
u77,43,1,1,1,8,19
u78,43,5,1,1,4,17
u79,43,7,1,1,6,16
u80,43,2,1,1,10,18
u81,43,6,1,1,5,18
u82,43,4,1,1,2,17
u83,43,7,0,1,4,20
u84,43,7,0,1,3,20
u85,43,3,0,1,3,18
u86,43,4,0,1,6,21
u87,43,5,0,1,4,19
u88,43,1,0,1,7,23
u89,43,9,0,1,3,19
u90,43,3,0,1,3,20
u91,43,9,1,1,9,23
u92,43,9,0,1,2,20
u93,43,4,0,1,5,18
u94,43,4,0,1,5,21
u95,43,1,0,1,2,21
u96,43,10,0,1,8,22
u97,43,7,1,1,4,21
u98,43,6,1,1,6,23
u99,43,9,1,1,6,22
u100,43,8,1,1,8,23
u1,44,6,1,1,8,23
u2,44,6,0,2,4,58
u3,44,4,1,0,5,84
u4,44,8,1,0,7,47
u5,44,2,1,1,4,16
u6,44,2,1,1,3,16
u7,44,8,1,1,9,16
u8,44,4,1,1,7,15
u9,44,5,0,1,6,15
u10,44,7,0,1,5,16
u11,44,4,0,1,6,16
u12,44,5,0,1,4,16
u13,44,5,0,1,9,16
u14,44,3,0,1,1,16
u15,44,6,1,1,9,17
u16,44,5,1,1,2,15
u17,44,1,1,1,2,15
u18,44,5,1,1,9,15
u19,44,6,1,1,9,15
u20,44,1,1,1,1,16
u21,44,3,1,1,3,16
u22,44,7,0,1,3,15
u23,44,3,0,1,4,15
u24,44,1,0,1,3,16
u25,44,8,0,1,8,11
u26,44,8,0,1,7,16
u27,44,9,0,1,10,20
u28,44,10,1,1,10,18
u29,44,10,0,1,8,20
u30,44,7,0,1,8,20
u31,44,7,0,1,8,20
u32,44,7,0,1,9,18
u33,44,10,1,1,9,18
u34,44,5,1,1,9,15
u35,44,4,0,1,5,13
u36,44,8,0,1,5,8
u37,44,6,0,1,5,10
u38,44,4,0,1,5,10
u39,44,3,0,1,5,6
u40,44,4,1,2,3,60
u41,44,10,1,2,8,53
u42,44,2,1,0,7,55
u43,44,8,1,0,5,44
u44,44,3,1,2,4,47
u45,44,9,1,2,10,48
u46,44,6,0,2,9,48
u47,44,10,1,0,3,48
u48,44,5,0,2,3,38
u49,44,6,1,0,10,35
u50,44,9,1,1,4,32
u51,44,6,1,1,10,30
u52,44,8,1,0,5,26
u53,44,10,1,1,8,24
u54,44,9,0,1,8,24
u55,44,4,0,1,9,27
u56,44,9,1,1,6,27
u57,44,3,1,1,3,24
u58,44,7,1,1,2,22
u59,44,7,0,2,6,29
u60,44,7,0,1,8,23
u61,44,8,0,1,7,21
u62,44,9,0,1,6,22
u63,44,6,0,1,6,22
u64,44,6,0,1,6,21
u65,44,5,0,1,3,22
u66,44,5,0,1,6,24
u67,44,3,0,1,6,25
u68,44,3,0,1,7,21
u69,44,7,0,1,7,29
u70,44,10,0,1,8,22
u71,44,8,0,1,5,21
u72,44,3,1,1,5,22
u73,44,5,1,1,7,23
u74,44,3,1,1,6,16
u75,44,1,1,1,4,23
u76,44,7,0,1,9,23
u77,44,4,1,1,5,19
u78,44,3,1,1,6,17
u79,44,6,1,1,1,16
u80,44,4,1,1,1,18
u81,44,5,1,1,1,18
u82,44,7,1,1,6,17
u83,44,5,0,1,8,20
u84,44,5,0,1,6,20
u85,44,5,0,1,7,18
u86,44,5,0,1,4,21
u87,44,4,0,1,6,19
u88,44,1,0,1,8,23
u89,44,9,0,1,4,19
u90,44,6,0,1,8,20
u91,44,2,1,1,5,23
u92,44,2,0,1,2,20
u93,44,7,0,1,7,18
u94,44,7,0,1,7,21
u95,44,2,0,1,2,21
u96,44,2,0,1,5,22
u97,44,1,1,1,6,21
u98,44,6,1,1,6,23
u99,44,7,1,1,6,22
u100,44,8,1,1,6,23
u1,45,9,1,1,7,23
u2,45,6,0,2,6,58
u3,45,4,1,0,7,84
u4,45,5,1,0,7,47
u5,45,3,1,1,5,16
u6,45,4,1,1,2,16
u7,45,9,1,1,8,16
u8,45,2,1,1,8,15
u9,45,6,0,1,3,15
u10,45,8,0,1,6,16
u11,45,6,0,1,5,16
u12,45,3,0,1,5,16
u13,45,4,0,1,10,16
u14,45,10,0,1,5,16
u15,45,1,1,1,8,17
u16,45,4,1,1,3,15
u17,45,3,1,1,5,15
u18,45,7,1,1,6,15
u19,45,10,1,1,3,15
u20,45,3,1,1,2,16
u21,45,6,1,1,6,16
u22,45,6,0,1,4,15
u23,45,4,0,1,5,15
u24,45,2,0,1,4,16
u25,45,9,0,1,9,11
u26,45,8,0,1,8,16
u27,45,8,0,1,10,20
u28,45,10,1,1,9,18
u29,45,10,0,1,7,20
u30,45,7,0,1,7,20
u31,45,9,0,1,9,20
u32,45,6,0,1,9,18
u33,45,4,1,1,8,18
u34,45,3,1,1,3,15
u35,45,5,0,1,6,13
u36,45,4,0,1,4,8
u37,45,7,0,1,4,10
u38,45,4,0,1,4,10
u39,45,3,0,1,2,6
u40,45,2,1,2,3,60
u41,45,7,1,2,9,53
u42,45,1,1,0,6,55
u43,45,6,1,0,6,44
u44,45,6,1,2,5,47
u45,45,4,1,2,4,48
u46,45,2,0,2,5,48
u47,45,1,1,0,5,48
u48,45,6,0,2,5,38
u49,45,10,1,0,10,35
u50,45,6,1,1,8,32
u51,45,7,1,1,10,30
u52,45,8,1,0,4,26
u53,45,10,1,1,9,24
u54,45,10,0,1,10,24
u55,45,8,0,1,7,27
u56,45,8,1,1,8,27
u57,45,4,1,1,8,24
u58,45,8,1,1,3,22
u59,45,7,0,2,8,29
u60,45,8,0,1,8,23
u61,45,8,0,1,8,21
u62,45,9,0,1,7,22
u63,45,6,0,1,4,22
u64,45,5,0,1,5,21
u65,45,6,0,1,4,22
u66,45,6,0,1,5,24
u67,45,6,0,1,8,25
u68,45,1,0,1,8,21
u69,45,8,0,1,5,29
u70,45,7,0,1,7,22
u71,45,8,0,1,10,21
u72,45,5,1,1,6,22
u73,45,4,1,1,6,23
u74,45,5,1,1,8,16
u75,45,2,1,1,10,23
u76,45,4,0,1,10,23
u77,45,6,1,1,1,19
u78,45,3,1,1,1,17
u79,45,8,1,1,9,16
u80,45,1,1,1,4,18
u81,45,8,1,1,3,18
u82,45,6,1,1,4,17
u83,45,8,0,1,2,20
u84,45,3,0,1,4,20
u85,45,2,0,1,1,18
u86,45,3,0,1,6,21
u87,45,5,0,1,7,19
u88,45,2,0,1,6,23
u89,45,8,0,1,4,19
u90,45,7,0,1,5,20
u91,45,8,1,1,8,23
u92,45,8,0,1,3,20
u93,45,1,0,1,3,18
u94,45,2,0,1,4,21
u95,45,2,0,1,2,21
u96,45,5,0,1,1,22
u97,45,4,1,1,4,21
u98,45,6,1,1,6,23
u99,45,6,1,1,5,22
u100,45,6,1,1,8,23
u1,46,6,1,1,6,23
u2,46,7,0,2,3,58
u3,46,5,1,0,5,84
u4,46,7,1,0,6,47
u5,46,4,1,1,6,16
u6,46,5,1,1,1,16
u7,46,9,1,1,9,16
u8,46,7,1,1,9,15
u9,46,7,0,1,8,15
u10,46,4,0,1,7,16
u11,46,10,0,1,4,16
u12,46,7,0,1,7,16
u13,46,2,0,1,8,16
u14,46,4,0,1,9,16
u15,46,6,1,1,2,17
u16,46,3,1,1,4,15
u17,46,5,1,1,6,15
u18,46,8,1,1,2,15
u19,46,5,1,1,10,15
u20,46,5,1,1,3,16
u21,46,4,1,1,5,16
u22,46,5,0,1,5,15
u23,46,5,0,1,6,15
u24,46,3,0,1,5,16
u25,46,8,0,1,9,11
u26,46,8,0,1,8,16
u27,46,9,0,1,10,20
u28,46,8,1,1,8,18
u29,46,9,0,1,8,20
u30,46,5,0,1,7,20
u31,46,7,0,1,7,20
u32,46,6,0,1,9,18
u33,46,1,1,1,7,18
u34,46,5,1,1,6,15
u35,46,4,0,1,4,13
u36,46,5,0,1,3,8
u37,46,7,0,1,6,10
u38,46,6,0,1,3,10
u39,46,7,0,1,8,6
u40,46,3,1,2,3,60
u41,46,8,1,2,10,53
u42,46,4,1,0,6,55
u43,46,9,1,0,5,44
u44,46,8,1,2,8,47
u45,46,5,1,2,6,48
u46,46,9,0,2,4,48
u47,46,2,1,0,6,48
u48,46,8,0,2,6,38
u49,46,9,1,0,9,35
u50,46,8,1,1,9,32
u51,46,9,1,1,10,30
u52,46,7,1,0,5,26
u53,46,10,1,1,9,24
u54,46,7,0,1,9,24
u55,46,6,0,1,6,27
u56,46,10,1,1,10,27
u57,46,3,1,1,5,24
u58,46,8,1,1,8,22
u59,46,8,0,2,4,29
u60,46,7,0,1,5,23
u61,46,7,0,1,7,21
u62,46,8,0,1,7,22
u63,46,5,0,1,8,22
u64,46,5,0,1,2,21
u65,46,6,0,1,6,22
u66,46,6,0,1,3,24
u67,46,9,0,1,6,25
u68,46,4,0,1,6,21
u69,46,6,0,1,7,29
u70,46,10,0,1,6,22
u71,46,10,0,1,10,21
u72,46,3,1,1,10,22
u73,46,6,1,1,6,23
u74,46,7,1,1,10,16
u75,46,3,1,1,7,23
u76,46,1,0,1,2,23
u77,46,8,1,1,3,19
u78,46,1,1,1,9,17
u79,46,5,1,1,9,16
u80,46,2,1,1,1,18
u81,46,3,1,1,1,18
u82,46,9,1,1,8,17
u83,46,2,0,1,5,20
u84,46,1,0,1,7,20
u85,46,8,0,1,7,18
u86,46,6,0,1,3,21
u87,46,3,0,1,8,19
u88,46,3,0,1,10,23
u89,46,7,0,1,4,19
u90,46,8,0,1,7,20
u91,46,10,1,1,4,23
u92,46,10,0,1,6,20
u93,46,2,0,1,6,18
u94,46,5,0,1,1,21
u95,46,4,0,1,3,21
u96,46,8,0,1,2,22
u97,46,6,1,1,4,21
u98,46,7,1,1,7,23
u99,46,5,1,1,7,22
u100,46,6,1,1,8,23
u1,47,7,1,1,8,23
u2,47,7,0,2,5,58
u3,47,6,1,0,6,84
u4,47,9,1,0,7,47
u5,47,5,1,1,7,16
u6,47,6,1,1,5,16
u7,47,9,1,1,8,16
u8,47,9,1,1,10,15
u9,47,8,0,1,2,15
u10,47,10,0,1,8,16
u11,47,3,0,1,4,16
u12,47,8,0,1,6,16
u13,47,3,0,1,10,16
u14,47,6,0,1,2,16
u15,47,10,1,1,3,17
u16,47,4,1,1,5,15
u17,47,7,1,1,9,15
u18,47,10,1,1,7,15
u19,47,9,1,1,8,15
u20,47,7,1,1,4,16
u21,47,10,1,1,4,16
u22,47,4,0,1,6,15
u23,47,6,0,1,7,15
u24,47,4,0,1,6,16
u25,47,7,0,1,8,11
u26,47,9,0,1,8,16
u27,47,8,0,1,9,20
u28,47,10,1,1,9,18
u29,47,10,0,1,9,20
u30,47,7,0,1,8,20
u31,47,7,0,1,9,20
u32,47,6,0,1,7,18
u33,47,2,1,1,6,18
u34,47,6,1,1,5,15
u35,47,5,0,1,5,13
u36,47,5,0,1,2,8
u37,47,6,0,1,4,10
u38,47,6,0,1,2,10
u39,47,2,0,1,5,6
u40,47,4,1,2,5,60
u41,47,9,1,2,8,53
u42,47,6,1,0,5,55
u43,47,6,1,0,7,44
u44,47,7,1,2,6,47
